student_id,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Cluster
8188,0.0,0.25,0.0,1.0,1.0,0.5,0.25,0.0,0.0,1.0,1.0,0.0,0
8189,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0
8190,0.0,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.75,0.0,0
8191,0.0,0.25,0.0,1.0,0.5,1.0,0.25,0.0,0.0,0.0,0.0,0.5,0
8192,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.75,0.0,1
8193,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.75,0.5,0
8194,0.5,0.25,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,1
8195,0.5,0.25,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.25,0.5,1
8196,0.0,0.25,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.75,0.5,1
8197,0.0,0.25,0.5,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0
8198,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,0
8199,0.5,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.75,0.5,2
8200,0.5,0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.75,0.5,0
8201,1.0,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.75,0.0,1
8202,1.0,0.25,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,1
8203,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,1
8204,0.0,0.25,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,1
8205,0.5,0.25,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.75,0.0,1
8206,0.0,0.25,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.75,0.5,0
8207,0.0,0.0,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,1
8208,0.0,0.25,0.0,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.75,0.5,1
8209,0.0,0.25,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0
8210,0.0,0.25,0.0,0.0,0.5,1.0,0.25,0.5,0.0,0.5,0.75,0.0,1
8211,0.0,0.25,0.0,1.0,1.0,0.5,0.25,0.5,0.0,1.0,0.5,0.5,0
8212,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.75,0.0,2
8213,0.0,0.25,1.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,2
8214,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.75,0.0,2
8215,1.0,0.25,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.5,1
8216,0.0,0.25,0.5,1.0,1.0,0.5,0.5,0.0,0.0,1.0,0.75,0.5,0
8217,1.0,0.25,0.5,1.0,1.0,1.0,0.25,0.0,0.0,0.5,0.5,0.5,0
8218,0.0,0.5,0.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0
8219,0.0,0.5,0.5,1.0,1.0,0.5,0.25,0.5,0.0,0.0,0.5,0.5,0
8220,0.0,0.25,0.5,1.0,0.0,1.0,0.75,0.0,0.0,0.5,0.5,0.0,2
8221,0.0,0.25,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,1
8222,1.0,0.5,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0
8223,0.0,0.25,0.0,0.0,0.5,1.0,0.25,0.5,0.0,0.0,0.5,0.5,1
8224,0.0,0.25,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,1
8225,0.0,0.0,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0
8226,0.0,0.25,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.25,0.5,0
8227,0.5,0.25,0.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.0,2
8228,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.75,0.0,2
8229,0.0,0.25,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.0,1
8230,0.0,0.25,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1
8231,1.0,0.25,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,1
8232,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,1.0,0.75,0.5,1
8233,0.0,0.25,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.5,0.75,0.0,0
8234,0.0,0.0,0.5,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.75,0.0,1
8235,0.5,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0
8236,0.5,0.25,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1
8237,0.0,0.25,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.75,0.5,0
8238,0.5,0.25,0.5,1.0,1.0,1.0,0.25,0.0,0.0,0.5,0.5,0.5,0
8239,0.0,0.25,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.75,0.5,1
8240,1.0,0.25,0.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.5,0.5,1
8241,0.5,0.25,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.5,0.75,0.0,0
8242,0.0,0.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.75,0.5,2
8243,0.5,0.25,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,2
8244,1.0,0.25,0.0,1.0,1.0,0.5,0.25,0.0,0.0,1.0,0.5,0.5,0
8245,1.0,0.25,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.5,0.5,2
8246,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1
8247,0.0,0.25,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.75,0.5,1
8248,0.0,0.25,0.0,0.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.5,1
8249,1.0,0.25,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.75,0.5,1
8250,1.0,0.5,0.5,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,1
8251,0.5,0.25,0.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.75,1.0,0
8252,0.0,0.25,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,1
8253,0.0,0.5,0.5,1.0,0.0,0.0,0.25,0.0,0.0,0.5,0.75,0.5,2
8254,0.0,0.25,0.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0
8255,0.5,0.25,0.5,1.0,0.5,0.5,0.25,1.0,0.0,0.0,0.5,0.5,0
8256,0.0,0.25,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.75,0.5,1
8257,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.0,0.5,0
8258,1.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.5,0
8259,0.0,0.5,0.0,0.0,0.0,1.0,0.75,0.5,0.0,0.0,0.5,0.5,1
8260,1.0,0.25,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.75,0.5,0
8261,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,1
8262,0.0,0.0,0.5,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,0.0,2
8263,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,0
8264,0.0,0.25,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.75,0.5,1
8265,0.0,0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.75,0.0,0
8266,1.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0
8267,0.0,0.25,0.0,0.0,1.0,1.0,0.25,0.0,0.0,0.5,0.5,0.5,1
8268,0.5,0.25,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.75,0.5,0
8269,0.0,0.25,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.5,1
8270,0.0,0.25,0.0,1.0,1.0,0.5,0.25,0.0,0.0,0.0,0.5,0.0,0
8271,0.0,0.25,0.0,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.0,1.0,1
8272,0.0,0.25,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.75,0.0,2
8273,0.0,0.5,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.5,0.75,0.0,0
8274,0.0,0.25,0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,0.75,0.5,1
8275,0.0,0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.5,0
8276,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0
8277,0.0,0.25,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,1
8278,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.75,0.0,0
8279,0.0,0.25,0.0,0.0,1.0,1.0,0.25,0.5,0.0,0.0,0.5,0.5,1
8280,0.0,0.25,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.5,1
8281,0.0,0.25,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1
8282,0.0,0.25,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.75,0.0,1
8283,0.0,0.25,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.75,0.0,1
8284,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.75,0.0,0
8285,0.5,0.25,0.0,1.0,1.0,0.5,0.25,0.0,0.0,0.0,0.75,0.0,0
8286,0.0,0.25,0.5,1.0,1.0,1.0,0.5,0.0,0.5,0.0,0.0,0.5,0
8287,1.0,0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.75,0.0,0
8288,0.0,0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.75,0.5,0
8289,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1
8290,0.0,0.25,0.5,1.0,0.0,1.0,0.5,0.5,0.0,1.0,0.75,0.5,2
8291,1.0,0.25,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,1
8292,0.5,0.25,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0
8293,1.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.5,0
8294,0.0,0.25,0.0,1.0,1.0,1.0,0.25,0.0,0.0,0.0,0.5,0.5,0
8295,1.0,0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0
8296,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.75,0.5,1
8297,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0
8298,1.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0
8299,0.0,0.25,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,1
8300,1.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.5,0.0,0.0,0.5,0
8301,0.0,0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0
8302,1.0,0.25,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0
8303,0.5,0.25,0.5,1.0,0.0,0.5,0.5,0.0,0.0,1.0,0.75,0.0,2
8304,0.0,0.25,0.0,1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0
8305,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.75,0.0,1
8306,0.0,0.25,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,1
8307,0.0,0.25,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0
8308,1.0,0.25,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0,0.5,0
8309,0.0,0.25,0.5,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,0.5,1
8310,1.0,0.25,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0
8311,0.0,0.25,0.5,1.0,0.0,0.0,0.25,0.5,0.0,1.0,0.5,0.5,2
8312,0.0,0.25,0.0,0.0,1.0,1.0,0.25,0.0,0.0,0.0,0.5,0.5,1
8313,0.0,0.25,0.0,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.75,0.5,1
8314,0.0,0.25,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,0.75,0.0,1
8315,0.0,0.25,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,2
8316,0.0,0.25,0.0,0.0,1.0,0.5,0.25,0.0,0.0,0.5,0.5,0.5,1
8317,0.0,0.25,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.75,0.5,0
8318,0.0,0.25,0.0,1.0,1.0,1.0,0.25,0.0,0.0,0.5,0.5,0.5,0
8319,0.0,0.25,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0
8320,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.75,0.5,2
8321,0.0,0.25,0.0,1.0,1.0,1.0,0.25,0.0,0.0,0.0,0.5,0.5,0
8322,0.0,0.25,0.0,0.0,0.5,0.5,0.25,0.0,0.0,0.0,0.5,0.5,1
8323,0.0,0.25,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1
8324,0.0,0.25,0.5,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0
8325,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0
8326,1.0,0.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.75,0.5,1
8327,1.0,0.25,0.5,1.0,1.0,0.5,0.25,0.0,0.0,0.5,0.0,1.0,0
8328,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.75,0.0,1
8329,0.5,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.75,0.0,0
8330,0.5,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0
8331,1.0,0.0,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0
8332,1.0,0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0
8333,0.0,0.25,0.0,0.0,1.0,1.0,0.25,0.0,0.0,0.0,0.5,0.0,1
8334,0.5,0.25,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.75,0.5,2
8335,1.0,0.25,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.75,0.5,1
8336,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.75,0.5,0
8337,0.5,0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.5,0
8338,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0
8339,0.0,0.5,0.0,0.0,1.0,1.0,0.25,0.5,0.0,0.5,0.5,0.5,1
8340,0.0,0.25,0.5,1.0,1.0,1.0,0.25,0.5,0.0,0.0,0.5,0.5,0
8341,1.0,0.25,0.5,0.0,1.0,1.0,0.25,0.0,0.0,0.0,0.75,0.5,1
8342,0.0,0.25,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,1
8343,0.0,0.25,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.25,0.0,1
8344,1.0,0.25,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,1
8345,1.0,0.25,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.5,0.75,0.5,2
8346,0.0,0.25,0.5,1.0,0.5,1.0,0.25,0.0,0.0,0.5,0.0,1.0,0
8347,0.0,0.25,1.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,2
8348,0.0,0.25,0.5,0.0,1.0,1.0,0.25,0.0,0.0,1.0,0.0,0.0,1
8349,0.5,0.25,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.75,0.5,1
8350,0.0,0.25,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.0,0.75,0.5,0
8351,0.0,0.25,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0,1
8352,0.0,0.25,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.75,0.5,2
8353,0.0,0.25,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,1
8354,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.75,0.5,1
8355,0.0,0.25,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,1
8356,1.0,0.25,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,1
8357,0.0,0.25,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0
8358,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.75,0.0,2
8359,0.0,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0
8360,0.5,0.25,0.0,0.0,1.0,1.0,0.75,0.0,0.0,0.5,0.5,0.5,1
8361,0.0,0.0,1.0,1.0,0.5,1.0,0.5,0.0,0.0,1.0,1.0,0.0,2
8362,0.0,0.25,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.5,1
8363,0.0,0.25,0.5,1.0,0.0,0.0,0.25,0.0,0.0,1.0,0.75,0.5,2
8364,0.0,0.25,0.0,1.0,1.0,1.0,0.25,0.5,0.0,0.0,0.0,0.5,0
8365,0.0,0.25,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.0,1
8366,1.0,0.25,0.5,0.0,1.0,1.0,0.25,0.5,0.0,1.0,0.5,0.5,1
8367,0.5,0.25,0.0,1.0,1.0,1.0,0.25,1.0,0.0,1.0,0.5,0.5,0
8368,0.0,0.25,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.25,0.5,1
8369,1.0,0.25,0.0,1.0,1.0,0.5,0.25,0.5,0.0,0.5,0.0,0.5,0
8370,0.0,0.25,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.75,0.5,1
8371,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0
8372,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.5,0.0,0.0,0.5,0
8373,0.0,0.25,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.75,0.5,0
8374,1.0,0.25,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,1
8375,0.0,0.25,0.5,1.0,1.0,0.5,0.25,0.0,0.0,0.5,0.75,0.0,0
8376,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.5,0.0,0.5,1
8377,0.0,0.25,0.0,0.0,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.5,1
8378,0.0,0.25,0.5,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.5,0.0,1
8379,0.0,0.5,0.0,1.0,1.0,0.5,0.25,0.5,0.5,0.0,0.5,0.5,0
8380,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.75,0.0,0
8381,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.5,0
8382,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.5,0.5,1
8383,0.5,0.25,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.75,0.0,1
8384,0.0,0.25,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.25,0.5,1
8385,0.0,0.25,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0
8386,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.75,0.5,0
8387,0.0,0.25,0.5,1.0,0.0,1.0,0.25,0.0,0.0,0.5,1.0,0.5,0
8388,0.0,0.25,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0,0.5,0
8389,0.0,0.25,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,1
8390,1.0,0.25,0.0,1.0,1.0,1.0,0.25,0.5,0.0,0.0,0.0,0.5,0
8391,0.0,0.25,0.0,1.0,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0
8392,0.5,0.25,0.5,1.0,0.5,0.5,0.5,0.0,0.0,1.0,0.75,0.5,2
8393,0.0,0.25,0.0,1.0,0.5,1.0,0.25,0.5,0.0,0.0,0.0,0.5,0
8394,1.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.75,0.5,0
8395,1.0,0.25,0.0,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.5,0
8396,0.0,0.25,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.75,0.0,2
8397,0.0,0.25,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.75,0.0,1
8398,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.5,0.0,0
8399,0.0,0.25,0.0,1.0,1.0,0.5,0.75,0.0,0.0,0.5,0.25,0.5,0
8400,0.5,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0
8401,0.0,0.25,0.0,1.0,1.0,1.0,0.25,0.0,0.0,0.0,1.0,0.0,0
8402,1.0,0.25,0.0,1.0,1.0,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0
8403,0.0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.5,0.5,0.75,0.0,1
8404,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0
8405,0.5,0.25,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,1
8406,0.0,0.25,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.75,0.0,2
8407,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.75,0.0,0
8408,0.0,0.25,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,1
8409,0.5,0.25,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.75,0.0,2
8410,0.0,0.25,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.0,0.75,0.5,1
8411,1.0,0.0,0.5,0.0,0.0,1.0,0.75,0.0,0.0,0.5,0.75,0.5,2
8412,0.0,0.25,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.5,1
8413,0.5,0.25,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.75,0.0,1
8414,0.5,0.5,0.5,1.0,1.0,0.5,0.75,0.0,0.0,0.5,0.75,0.5,0
8415,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0
8416,1.0,0.25,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.75,0.5,1
8417,0.0,0.25,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,1
8418,0.0,0.25,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.5,1.0,0.5,2
8419,0.0,0.0,1.0,0.0,0.0,0.5,0.75,0.0,0.0,0.5,0.0,0.0,2
8420,0.0,0.25,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,1
8421,0.5,0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0
8422,0.0,0.25,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.5,0.5,0.5,1
8423,0.0,0.25,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.5,0
8424,0.0,0.25,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,1
8425,0.0,0.25,0.5,1.0,0.5,0.5,0.25,0.0,0.0,0.0,0.5,0.0,0
8426,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.0,1.0,1.0,0.0,0
8427,0.0,0.5,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.5,0.75,0.5,0
8428,0.0,0.25,0.0,1.0,0.5,1.0,0.5,0.0,0.5,0.0,1.0,0.5,0
8429,0.0,0.25,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.0,0.5,0
8430,0.5,0.25,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.75,0.0,1
8431,0.0,0.25,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0
8432,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0
8433,1.0,0.25,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.5,1
8434,0.0,0.0,0.5,1.0,0.0,0.0,0.25,0.0,0.0,1.0,0.75,0.0,2
8435,1.0,0.25,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0
8436,0.0,0.25,0.5,0.0,1.0,1.0,0.25,0.0,0.0,1.0,0.75,0.5,1
8437,0.0,0.25,0.0,1.0,1.0,1.0,0.25,0.0,0.0,0.0,0.75,1.0,0
8438,1.0,0.25,0.0,0.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.5,1
8439,1.0,0.25,0.0,1.0,1.0,0.5,0.75,0.5,0.0,0.5,0.75,0.5,0
8440,1.0,0.25,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,1.0,1
8441,1.0,0.5,0.0,1.0,1.0,1.0,0.25,0.5,0.0,0.5,0.75,0.5,0
8442,0.5,0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0
8443,0.0,0.25,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,1
8444,0.0,0.25,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.5,0.0,0.5,1
8445,1.0,0.25,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.5,0.5,0.5,0
8446,1.0,0.25,0.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.75,0.5,0
8447,0.5,0.75,0.5,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,1.0,0
8448,0.0,0.25,0.5,0.0,1.0,1.0,0.5,0.0,0.5,0.0,0.75,0.5,1
8449,0.0,0.25,0.0,0.0,1.0,0.5,0.75,0.5,0.0,0.0,0.5,0.5,1
8450,0.0,0.25,0.0,0.0,0.5,0.5,0.25,0.5,0.0,0.0,0.5,0.5,1
